"ISO3","Year","Sector_abb","Disaster_Frequency","Category","Value"
"ARG","2012","RawMaterial",3,"Output_Foreign",240.394140930481
"ARG","2012","Recreation",3,"Export_Domestics",26.7519510001066
"ARG","2012","Recreation",3,"Export_Foreign",0.412232957893981
"ARG","2012","Recreation",3,"Output_Domestic",3252.16271856016
"ARG","2012","Recreation",3,"Output_Foreign",50.125245820343
"ARG","2012","Transportation",3,"Export_Domestics",1514.75438385245
"ARG","2012","Transportation",3,"Export_Foreign",1962.30936648978
"ARG","2012","Transportation",3,"Output_Domestic",22113.3130051689
"ARG","2012","Transportation",3,"Output_Foreign",5305.32638056047
"ARG","2013","Agriculture",2,"Export_Domestics",1874.30522344308
"ARG","2013","Agriculture",2,"Export_Foreign",2.37433225362392
"ARG","2013","Agriculture",2,"Output_Domestic",8563.67755825956
"ARG","2013","Agriculture",2,"Output_Foreign",10.8480069264367
"ARG","2013","Construction",2,"Export_Domestics",0
"ARG","2013","Construction",2,"Export_Foreign",0
"ARG","2013","Construction",2,"Output_Domestic",8493.19994154503
"ARG","2013","Construction",2,"Output_Foreign",965.75863815769
"ARG","2013","Education",2,"Export_Domestics",3.46711371993682
"ARG","2013","Education",2,"Export_Foreign",0.00302414485795897
"ARG","2013","Education",2,"Output_Domestic",3375.89612267893
"ARG","2013","Education",2,"Output_Foreign",2.94562521873708
"ARG","2013","Electronic",2,"Export_Domestics",72.247562244601
"ARG","2013","Electronic",2,"Export_Foreign",56.6459194805104
"ARG","2013","Electronic",2,"Output_Domestic",1683.30299092608
"ARG","2013","Electronic",2,"Output_Foreign",1389.98955335369
"ARG","2013","Energy",2,"Export_Domestics",196.570619793099
"ARG","2013","Energy",2,"Export_Foreign",93.9140469946998
"ARG","2013","Energy",2,"Output_Domestic",22648.6491375849
"ARG","2013","Energy",2,"Output_Foreign",5492.44518821864
"ARG","2013","Food",2,"Export_Domestics",2662.4889191099
"ARG","2013","Food",2,"Export_Foreign",324.749349834024
"ARG","2013","Food",2,"Output_Domestic",20166.3512730079
"ARG","2013","Food",2,"Output_Foreign",1403.28669915028
"ARG","2013","HumanActivities",2,"Export_Domestics",142.26509445018
"ARG","2013","HumanActivities",2,"Export_Foreign",117.966585787941
"ARG","2013","HumanActivities",2,"Output_Domestic",13344.6158748753
"ARG","2013","HumanActivities",2,"Output_Foreign",1038.63569409062
"ARG","2013","Machinery",2,"Export_Domestics",77.2647363894673
"ARG","2013","Machinery",2,"Export_Foreign",96.8593423669788
"ARG","2013","Machinery",2,"Output_Domestic",2298.04399620317
"ARG","2013","Machinery",2,"Output_Foreign",1141.06637273974
"ARG","2013","Manufacturing",2,"Export_Domestics",279.654817570518
"ARG","2013","Manufacturing",2,"Export_Foreign",26.8365851827329
"ARG","2013","Manufacturing",2,"Output_Domestic",7952.57972073172
"ARG","2013","Manufacturing",2,"Output_Foreign",335.038248684386
"ARG","2013","Mining",2,"Export_Domestics",8.35595096411515
"ARG","2013","Mining",2,"Export_Foreign",8.0959091375195
"ARG","2013","Mining",2,"Output_Domestic",2087.75550496016
"ARG","2013","Mining",2,"Output_Foreign",238.142338440005
"ARG","2013","Pharma",2,"Export_Domestics",210.96238750765
"ARG","2013","Pharma",2,"Export_Foreign",297.902228512852
"ARG","2013","Pharma",2,"Output_Domestic",1783.46496549679
"ARG","2013","Pharma",2,"Output_Foreign",1929.79620203922
"ARG","2013","RawMaterial",2,"Export_Domestics",130.929374200106
"ARG","2013","RawMaterial",2,"Export_Foreign",28.8750783431114
"ARG","2013","RawMaterial",2,"Output_Domestic",2476.38673251575
"ARG","2013","RawMaterial",2,"Output_Foreign",260.895889036483
"ARG","2013","Recreation",2,"Export_Domestics",26.1155157015035
"ARG","2013","Recreation",2,"Export_Foreign",0.390042460382802
"ARG","2013","Recreation",2,"Output_Domestic",3245.77005725981
"ARG","2013","Recreation",2,"Output_Foreign",48.4871533073831
"ARG","2013","Transportation",2,"Export_Domestics",1578.2354522446
"ARG","2013","Transportation",2,"Export_Foreign",1924.40694946141
"ARG","2013","Transportation",2,"Output_Domestic",23484.6420202785
"ARG","2013","Transportation",2,"Output_Foreign",5278.20726631588
"ARG","2014","Agriculture",4,"Export_Domestics",1442.3254384045
"ARG","2014","Agriculture",4,"Export_Foreign",1.89479888584184
"ARG","2014","Agriculture",4,"Output_Domestic",7594.53085949443
"ARG","2014","Agriculture",4,"Output_Foreign",9.9789392073208
"ARG","2014","Construction",4,"Export_Domestics",0
"ARG","2014","Construction",4,"Export_Foreign",0
"ARG","2014","Construction",4,"Output_Domestic",8101.59141358764
"ARG","2014","Construction",4,"Output_Foreign",833.83502090491
"ARG","2014","Education",4,"Export_Domestics",3.73395665817653
"ARG","2014","Education",4,"Export_Foreign",0.00334194311835584
"ARG","2014","Education",4,"Output_Domestic",3298.7500709046
"ARG","2014","Education",4,"Output_Foreign",2.953299142372
"ARG","2014","Electronic",4,"Export_Domestics",62.5562123145556
"ARG","2014","Electronic",4,"Export_Foreign",59.2853032565488
"ARG","2014","Electronic",4,"Output_Domestic",1506.06878574905
"ARG","2014","Electronic",4,"Output_Foreign",1469.99181413525
"ARG","2014","Energy",4,"Export_Domestics",208.775117389477
"ARG","2014","Energy",4,"Export_Foreign",85.7673016555975
"ARG","2014","Energy",4,"Output_Domestic",23466.5126676216
"ARG","2014","Energy",4,"Output_Foreign",4925.85195863439
"ARG","2014","Food",4,"Export_Domestics",2717.97361754362
"ARG","2014","Food",4,"Export_Foreign",318.453562590978
"ARG","2014","Food",4,"Output_Domestic",19150.7751036231
"ARG","2014","Food",4,"Output_Foreign",1281.88797087483
"ARG","2014","HumanActivities",4,"Export_Domestics",134.39838669186
"ARG","2014","HumanActivities",4,"Export_Foreign",115.750969463052
"ARG","2014","HumanActivities",4,"Output_Domestic",12831.1840609184
"ARG","2014","HumanActivities",4,"Output_Foreign",1001.77637936761
"ARG","2014","Machinery",4,"Export_Domestics",61.8838557584216
"ARG","2014","Machinery",4,"Export_Foreign",86.6281966551504
"ARG","2014","Machinery",4,"Output_Domestic",2081.02045221915
"ARG","2014","Machinery",4,"Output_Foreign",1157.14954683836
"ARG","2014","Manufacturing",4,"Export_Domestics",272.946110550282
"ARG","2014","Manufacturing",4,"Export_Foreign",24.1718288830971
"ARG","2014","Manufacturing",4,"Output_Domestic",7396.33775650469
"ARG","2014","Manufacturing",4,"Output_Foreign",302.55700910682
"ARG","2014","Mining",4,"Export_Domestics",7.99362094859162
"ARG","2014","Mining",4,"Export_Foreign",8.27058666711656
"ARG","2014","Mining",4,"Output_Domestic",2102.18286284221
"ARG","2014","Mining",4,"Output_Foreign",254.64234773929
"ARG","2014","Pharma",4,"Export_Domestics",229.553928779269
"ARG","2014","Pharma",4,"Export_Foreign",283.972659195547
"ARG","2014","Pharma",4,"Output_Domestic",1750.57153633086
"ARG","2014","Pharma",4,"Output_Foreign",1659.10727767071
"ARG","2014","RawMaterial",4,"Export_Domestics",121.938146101874
"ARG","2014","RawMaterial",4,"Export_Foreign",27.0589422767222
"ARG","2014","RawMaterial",4,"Output_Domestic",2444.41673676342
"ARG","2014","RawMaterial",4,"Output_Foreign",258.152054732989
"ARG","2014","Recreation",4,"Export_Domestics",26.1437142378046
"ARG","2014","Recreation",4,"Export_Foreign",0.38645735411624
"ARG","2014","Recreation",4,"Output_Domestic",3110.23706416508
"ARG","2014","Recreation",4,"Output_Foreign",45.9852710851116
"ARG","2014","Transportation",4,"Export_Domestics",1591.67595349569
"ARG","2014","Transportation",4,"Export_Foreign",1690.17356886579
"ARG","2014","Transportation",4,"Output_Domestic",22557.7661241881
"ARG","2014","Transportation",4,"Output_Foreign",4971.63316989943
"ARG","2015","Agriculture",4,"Export_Domestics",1216.81716048836
"ARG","2015","Agriculture",4,"Export_Foreign",1.64781776613841
"ARG","2015","Agriculture",4,"Output_Domestic",7997.90417580832
"ARG","2015","Agriculture",4,"Output_Foreign",10.8317149233351
"ARG","2015","Construction",4,"Export_Domestics",0
"ARG","2015","Construction",4,"Export_Foreign",0
"ARG","2015","Construction",4,"Output_Domestic",8897.44118342319
"ARG","2015","Construction",4,"Output_Foreign",668.978614692274
"ARG","2015","Education",4,"Export_Domestics",3.71345428940382
"ARG","2015","Education",4,"Export_Foreign",0.00320693527364385
"ARG","2015","Education",4,"Output_Domestic",3545.37282506648
"ARG","2015","Education",4,"Output_Foreign",3.06214398142545
"ARG","2015","Electronic",4,"Export_Domestics",54.2625098013138
"ARG","2015","Electronic",4,"Export_Foreign",44.5024810938082
"ARG","2015","Electronic",4,"Output_Domestic",1797.82641924298
"ARG","2015","Electronic",4,"Output_Foreign",1414.59883846798
"ARG","2015","Energy",4,"Export_Domestics",154.140000673294
"ARG","2015","Energy",4,"Export_Foreign",62.0236729289462
"ARG","2015","Energy",4,"Output_Domestic",26368.5387253124
"ARG","2015","Energy",4,"Output_Foreign",6004.05733592735
"ARG","2015","Food",4,"Export_Domestics",2310.97054486458
"ARG","2015","Food",4,"Export_Foreign",239.629123628681
"ARG","2015","Food",4,"Output_Domestic",19675.5160706271
"ARG","2015","Food",4,"Output_Foreign",1173.3445597205
"ARG","2015","HumanActivities",4,"Export_Domestics",120.778934436027
"ARG","2015","HumanActivities",4,"Export_Foreign",105.374192217512
"ARG","2015","HumanActivities",4,"Output_Domestic",13795.9074734979
"ARG","2015","HumanActivities",4,"Output_Foreign",962.684178053203
"ARG","2015","Machinery",4,"Export_Domestics",51.0579719652836
"ARG","2015","Machinery",4,"Export_Foreign",59.2182835646513
"ARG","2015","Machinery",4,"Output_Domestic",2344.22164336456
"ARG","2015","Machinery",4,"Output_Foreign",1142.27621116637
"ARG","2015","Manufacturing",4,"Export_Domestics",202.274010638216
"ARG","2015","Manufacturing",4,"Export_Foreign",15.9799017604042
"ARG","2015","Manufacturing",4,"Output_Domestic",7631.4061509564
"ARG","2015","Manufacturing",4,"Output_Foreign",283.534538100428
"ARG","2015","Mining",4,"Export_Domestics",5.25741741843999
"ARG","2015","Mining",4,"Export_Foreign",6.02817935091782
"ARG","2015","Mining",4,"Output_Domestic",2226.28279780019
"ARG","2015","Mining",4,"Output_Foreign",332.751606933867
"ARG","2015","Pharma",4,"Export_Domestics",219.951865164277
"ARG","2015","Pharma",4,"Export_Foreign",118.819896786548
"ARG","2015","Pharma",4,"Output_Domestic",1957.42230900713
"ARG","2015","Pharma",4,"Output_Foreign",815.512139020375
"ARG","2015","RawMaterial",4,"Export_Domestics",98.0803374674296
"ARG","2015","RawMaterial",4,"Export_Foreign",19.8921927580277
"ARG","2015","RawMaterial",4,"Output_Domestic",2564.54882619093
"ARG","2015","RawMaterial",4,"Output_Foreign",249.10583044814
"ARG","2015","Recreation",4,"Export_Domestics",22.0161880694687
"ARG","2015","Recreation",4,"Export_Foreign",0.299172496156627
"ARG","2015","Recreation",4,"Output_Domestic",3320.94187288708
"ARG","2015","Recreation",4,"Output_Foreign",45.1381563896693
"ARG","2015","Transportation",4,"Export_Domestics",1414.41165676436
"ARG","2015","Transportation",4,"Export_Foreign",1249.8498470666
"ARG","2015","Transportation",4,"Output_Domestic",23502.189016675
"ARG","2015","Transportation",4,"Output_Foreign",4869.37946436426
"ARG","2016","Agriculture",2,"Export_Domestics",1229.89169560649
"ARG","2016","Agriculture",2,"Export_Foreign",1.33620777743629
"ARG","2016","Agriculture",2,"Output_Domestic",8608.48448898623
"ARG","2016","Agriculture",2,"Output_Foreign",9.35310373861096
"ARG","2016","Construction",2,"Export_Domestics",0
"ARG","2016","Construction",2,"Export_Foreign",0
"ARG","2016","Construction",2,"Output_Domestic",7139.32382018704
"ARG","2016","Construction",2,"Output_Foreign",556.969509879047
"ARG","2016","Education",2,"Export_Domestics",3.60547820230567
"ARG","2016","Education",2,"Export_Foreign",0.00282047411380019
"ARG","2016","Education",2,"Output_Domestic",3558.00452075244
"ARG","2016","Education",2,"Output_Foreign",2.786769245193
"ARG","2016","Electronic",2,"Export_Domestics",55.6957158332452
"ARG","2016","Electronic",2,"Export_Foreign",35.8827814723121
"ARG","2016","Electronic",2,"Output_Domestic",1808.69548687967
"ARG","2016","Electronic",2,"Output_Foreign",1111.05468053342
"ARG","2016","Energy",2,"Export_Domestics",150.525259824858
"ARG","2016","Energy",2,"Export_Foreign",63.2269224892197
"ARG","2016","Energy",2,"Output_Domestic",26674.197076654
"ARG","2016","Energy",2,"Output_Foreign",4629.68795014005
"ARG","2016","Food",2,"Export_Domestics",2303.64899006822
"ARG","2016","Food",2,"Export_Foreign",239.314974566222
"ARG","2016","Food",2,"Output_Domestic",18385.3924474836
"ARG","2016","Food",2,"Output_Foreign",1128.76456301497
"ARG","2016","HumanActivities",2,"Export_Domestics",101.094293045537
"ARG","2016","HumanActivities",2,"Export_Foreign",100.765850143253
"ARG","2016","HumanActivities",2,"Output_Domestic",13300.1566501746
"ARG","2016","HumanActivities",2,"Output_Foreign",937.310715526869
"ARG","2016","Machinery",2,"Export_Domestics",44.7978702641239
"ARG","2016","Machinery",2,"Export_Foreign",58.973379714886
"ARG","2016","Machinery",2,"Output_Domestic",1863.72600271192
"ARG","2016","Machinery",2,"Output_Foreign",1101.5665932098
"ARG","2016","Manufacturing",2,"Export_Domestics",205.167759687443
"ARG","2016","Manufacturing",2,"Export_Foreign",17.6901699006073
"ARG","2016","Manufacturing",2,"Output_Domestic",7103.09265232989
"ARG","2016","Manufacturing",2,"Output_Foreign",291.793356192052
"ARG","2016","Mining",2,"Export_Domestics",6.3490324299665
"ARG","2016","Mining",2,"Export_Foreign",6.87672443608774
"ARG","2016","Mining",2,"Output_Domestic",2330.8323946365
"ARG","2016","Mining",2,"Output_Foreign",324.063222518585
"ARG","2016","Pharma",2,"Export_Domestics",223.918128577981
"ARG","2016","Pharma",2,"Export_Foreign",231.864820754807
"ARG","2016","Pharma",2,"Output_Domestic",1969.20753270163
"ARG","2016","Pharma",2,"Output_Foreign",1569.27449100896
"ARG","2016","RawMaterial",2,"Export_Domestics",82.9934344732917
"ARG","2016","RawMaterial",2,"Export_Foreign",18.6670868526142
"ARG","2016","RawMaterial",2,"Output_Domestic",2333.04207903582
"ARG","2016","RawMaterial",2,"Output_Foreign",243.41863464677
"ARG","2016","Recreation",2,"Export_Domestics",25.3957410240868
"ARG","2016","Recreation",2,"Export_Foreign",0.3473384202668
"ARG","2016","Recreation",2,"Output_Domestic",3456.9306387965
"ARG","2016","Recreation",2,"Output_Foreign",47.2923994553673
"ARG","2016","Transportation",2,"Export_Domestics",1884.7378937845
"ARG","2016","Transportation",2,"Export_Foreign",1224.35460714583
"ARG","2016","Transportation",2,"Output_Domestic",22736.1644413965
"ARG","2016","Transportation",2,"Output_Foreign",4341.39660486115
"ARG","2017","Agriculture",4,"Export_Domestics",0
"ARG","2017","Agriculture",4,"Export_Foreign",0
"ARG","2017","Agriculture",4,"Output_Domestic",0
"ARG","2017","Agriculture",4,"Output_Foreign",0
"ARG","2017","Construction",4,"Export_Domestics",0
"ARG","2017","Construction",4,"Export_Foreign",0
"ARG","2017","Construction",4,"Output_Domestic",0
"ARG","2017","Construction",4,"Output_Foreign",0
"ARG","2017","Education",4,"Export_Domestics",0
"ARG","2017","Education",4,"Export_Foreign",0
"ARG","2017","Education",4,"Output_Domestic",0
"ARG","2017","Education",4,"Output_Foreign",0
"ARG","2017","Electronic",4,"Export_Domestics",0
"ARG","2017","Electronic",4,"Export_Foreign",0
"ARG","2017","Electronic",4,"Output_Domestic",0
"ARG","2017","Electronic",4,"Output_Foreign",0
"ARG","2017","Energy",4,"Export_Domestics",0
"ARG","2017","Energy",4,"Export_Foreign",0
"ARG","2017","Energy",4,"Output_Domestic",0
"ARG","2017","Energy",4,"Output_Foreign",0
"ARG","2017","Food",4,"Export_Domestics",0
"ARG","2017","Food",4,"Export_Foreign",0
"ARG","2017","Food",4,"Output_Domestic",0
"ARG","2017","Food",4,"Output_Foreign",0
"ARG","2017","HumanActivities",4,"Export_Domestics",0
"ARG","2017","HumanActivities",4,"Export_Foreign",0
"ARG","2017","HumanActivities",4,"Output_Domestic",0
"ARG","2017","HumanActivities",4,"Output_Foreign",0
"ARG","2017","Machinery",4,"Export_Domestics",0
"ARG","2017","Machinery",4,"Export_Foreign",0
"ARG","2017","Machinery",4,"Output_Domestic",0
"ARG","2017","Machinery",4,"Output_Foreign",0
"ARG","2017","Manufacturing",4,"Export_Domestics",0
"ARG","2017","Manufacturing",4,"Export_Foreign",0
"ARG","2017","Manufacturing",4,"Output_Domestic",0
"ARG","2017","Manufacturing",4,"Output_Foreign",0
"ARG","2017","Mining",4,"Export_Domestics",0
"ARG","2017","Mining",4,"Export_Foreign",0
"ARG","2017","Mining",4,"Output_Domestic",0
"ARG","2017","Mining",4,"Output_Foreign",0
"ARG","2017","Pharma",4,"Export_Domestics",0
"ARG","2017","Pharma",4,"Export_Foreign",0
"ARG","2017","Pharma",4,"Output_Domestic",0
"ARG","2017","Pharma",4,"Output_Foreign",0
"ARG","2017","RawMaterial",4,"Export_Domestics",0
"ARG","2017","RawMaterial",4,"Export_Foreign",0
"ARG","2017","RawMaterial",4,"Output_Domestic",0
"ARG","2017","RawMaterial",4,"Output_Foreign",0
"ARG","2017","Recreation",4,"Export_Domestics",0
"ARG","2017","Recreation",4,"Export_Foreign",0
"ARG","2017","Recreation",4,"Output_Domestic",0
"ARG","2017","Recreation",4,"Output_Foreign",0
"ARG","2017","Transportation",4,"Export_Domestics",0
"ARG","2017","Transportation",4,"Export_Foreign",0
"ARG","2017","Transportation",4,"Output_Domestic",0
"ARG","2017","Transportation",4,"Output_Foreign",0
"ARG","2018","Agriculture",5,"Export_Domestics",0
"ARG","2018","Agriculture",5,"Export_Foreign",0
"ARG","2018","Agriculture",5,"Output_Domestic",0
"ARG","2018","Agriculture",5,"Output_Foreign",0
"ARG","2018","Construction",5,"Export_Domestics",0
"ARG","2018","Construction",5,"Export_Foreign",0
"ARG","2018","Construction",5,"Output_Domestic",0
"ARG","2018","Construction",5,"Output_Foreign",0
"ARG","2018","Education",5,"Export_Domestics",0
"ARG","2018","Education",5,"Export_Foreign",0
"ARG","2018","Education",5,"Output_Domestic",0
"ARG","2018","Education",5,"Output_Foreign",0
"ARG","2018","Electronic",5,"Export_Domestics",0
"ARG","2018","Electronic",5,"Export_Foreign",0
"ARG","2018","Electronic",5,"Output_Domestic",0
